CASE_YR,VEH_TYP,AGE,SEX
2010,Bike,59,M
2010,Bike,59,M
2011,Bike,59,F
2010,Bike,59,F
2013,Bike,59,M
2006,Bike,59,M
2009,Bike,59,M
2009,Bike,59,M
2012,Bike,59,M
2013,Bike,59,M
2010,Bike,59,M
2010,Bike,59,F
2012,Bike,59,M
2007,Bike,59,F
2011,Bike,59,M
2009,Bike,59,M
2009,Bike,59,M
2010,Bike,59,M
2007,Bike,59,M
2008,Bike,59,M
2010,Bike,59,M
2006,Bike,59,M
2007,Bike,59,M
2012,Bike,59,M
2013,Bike,59,M
2009,Bike,59,M
2008,Bike,59,M
2012,Bike,59,M
2010,Bike,59,M
2008,Bike,59,M
2012,Bike,59,F
2008,Bike,59,M
2008,Bike,59,M
2007,Bike,59,M
2010,Bike,59,M
2010,Bike,59,M
2011,Bike,59,F
2007,Bike,59,F
2012,Bike,59,M
2006,Bike,59,M
2007,Bike,59,M
2009,Bike,59,F
2012,Bike,59,M
2008,Bike,59,M
2011,Bike,59,M
2006,Bike,59,M
2007,Bike,59,M
2012,Bike,59,M
2009,Bike,59,M
2008,Bike,59,M
2006,Bike,59,M
2009,Bike,59,F
2013,Bike,59,M
2007,Bike,59,F
2007,Bike,59,M
2013,Bike,59,M
2007,Bike,59,M
2007,Bike,59,M
2013,Bike,59,M
2010,Bike,59,F
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,F
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2014,Bike,59,M
2008,Bike,59,M
2011,Bike,59,M
2006,Bike,59,M
2008,Bike,59,M
2011,Bike,59,M
2006,Bike,59,M
2008,Bike,59,M
2009,Bike,59,M
2007,Bike,59,F
2012,Bike,59,M
2011,Bike,59,M
2008,Bike,59,F
2008,Bike,59,M
2006,Bike,59,F
2012,Bike,59,M
2006,Bike,59,M
2009,Bike,59,M
2009,Bike,59,M
2013,Bike,59,M
2008,Bike,59,M
2008,Bike,59,F
2006,Bike,59,M
2006,Bike,59,M
2013,Bike,59,M
2012,Bike,59,M
2009,Bike,59,M
2013,Bike,59,M
2008,Bike,59,M
2011,Bike,59,M
2013,Bike,59,M
2011,Bike,59,M
2011,Bike,59,F
2007,Bike,59,M
2006,Bike,59,M
2007,Bike,59,F
2007,Bike,59,M
2013,Bike,59,F
2010,Bike,59,M
2007,Bike,59,M
2007,Bike,59,M
2011,Bike,59,M
2009,Bike,59,M
2012,Bike,59,M
2008,Bike,59,F
2013,Bike,59,M
2013,Bike,59,M
2007,Bike,59,M
2013,Bike,59,M
2009,Bike,59,M
2010,Bike,59,M
2012,Bike,59,M
2011,Bike,59,M
2011,Bike,59,M
2011,Bike,59,M
2013,Bike,59,M
2013,Bike,59,M
2010,Bike,59,F
2010,Bike,59,M
2012,Bike,59,M
2012,Bike,59,M
2010,Bike,59,M
2012,Bike,59,M
2009,Bike,59,M
2008,Bike,59,M
2010,Bike,59,M
2012,Bike,59,M
2012,Bike,59,M
2012,Bike,59,M
2010,Bike,59,M
2011,Bike,59,M
2010,Bike,59,M
2012,Bike,59,M
2012,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2010,Bike,58,M
2012,Bike,58,F
2008,Bike,58,M
2010,Bike,58,M
2010,Bike,58,F
2008,Bike,58,M
2007,Bike,58,M
2006,Bike,58,M
2011,Bike,58,M
2011,Bike,58,M
2011,Bike,58,F
2006,Bike,58,M
2009,Bike,58,M
2013,Bike,58,M
2011,Bike,58,M
2013,Bike,58,M
2010,Bike,58,M
2011,Bike,58,M
2006,Bike,58,M
2007,Bike,58,M
2012,Bike,58,M
2007,Bike,58,M
2009,Bike,58,M
2007,Bike,58,M
2008,Bike,58,M
2013,Bike,58,M
2009,Bike,58,M
2009,Bike,58,M
2007,Bike,58,M
2006,Bike,58,M
2011,Bike,58,M
2010,Bike,58,M
2008,Bike,58,M
2013,Bike,58,M
2010,Bike,58,M
2008,Bike,58,M
2009,Bike,58,M
2007,Bike,58,M
2010,Bike,58,M
2009,Bike,58,F
2012,Bike,58,M
2011,Bike,58,M
2009,Bike,58,M
2007,Bike,58,M
2008,Bike,58,F
2007,Bike,58,M
2007,Bike,58,M
2008,Bike,58,M
2007,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,F
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,F
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,F
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,F
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2014,Bike,58,M
2008,Bike,58,M
2011,Bike,58,M
2009,Bike,58,M
2007,Bike,58,M
2006,Bike,58,M
2010,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2011,Bike,58,M
2010,Bike,58,M
2013,Bike,58,M
2012,Bike,58,M
2009,Bike,58,M
2011,Bike,58,M
2006,Bike,58,F
2010,Bike,58,M
2013,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2007,Bike,58,M
2010,Bike,58,M
2008,Bike,58,M
2006,Bike,58,F
2012,Bike,58,M
2010,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2008,Bike,58,M
2013,Bike,58,M
2008,Bike,58,M
2008,Bike,58,M
2007,Bike,58,M
2010,Bike,58,M
2011,Bike,58,M
2012,Bike,58,M
2013,Bike,58,F
2010,Bike,58,M
2013,Bike,58,M
2013,Bike,58,M
2011,Bike,58,F
2011,Bike,58,M
2013,Bike,58,M
2008,Bike,58,M
2006,Bike,58,M
2009,Bike,58,F
2012,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2009,Bike,58,M
2006,Bike,58,M
2011,Bike,58,M
2011,Bike,58,M
2009,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2013,Bike,58,M
2013,Bike,58,F
2012,Bike,58,F
2011,Bike,58,M
2008,Bike,58,F
2012,Bike,58,M
2010,Bike,58,M
2012,Bike,58,M
2013,Bike,58,M
2010,Bike,58,M
2010,Bike,58,M
2008,Bike,58,M
2008,Bike,58,M
2012,Bike,58,M
2012,Bike,58,M
2009,Bike,58,F
2006,Bike,58,F
2012,Bike,58,F
2010,Bike,58,M
2006,Bike,58,M
2010,Bike,58,M
2012,Bike,58,M
2007,Bike,58,M
2013,Bike,58,M
2010,Bike,58,M
2010,Bike,58,M
2010,Bike,58,M
2012,Bike,58,M
2006,Bike,58,M
2011,Bike,58,F
2011,Bike,57,F
2013,Bike,57,M
2011,Bike,57,M
2006,Bike,57,M
2012,Bike,57,M
2013,Bike,57,M
2011,Bike,57,M
2011,Bike,57,M
2012,Bike,57,M
2012,Bike,57,M
2012,Bike,57,M
2009,Bike,57,M
2013,Bike,57,M
2012,Bike,57,F
2010,Bike,57,M
2013,Bike,57,M
2011,Bike,57,M
2006,Bike,57,M
2010,Bike,57,F
2010,Bike,57,M
2009,Bike,57,M
2013,Bike,57,M
2013,Bike,57,M
2008,Bike,57,F
2009,Bike,57,M
2006,Bike,57,F
2008,Bike,57,M
2011,Bike,57,F
2012,Bike,57,M
2010,Bike,57,M
2011,Bike,57,M
2010,Bike,57,M
2011,Bike,57,M
2011,Bike,57,M
2010,Bike,57,M
2010,Bike,57,M
2010,Bike,57,M
2013,Bike,57,M
2009,Bike,57,M
2009,Bike,57,M
2012,Bike,57,M
2011,Bike,57,M
2008,Bike,57,M
2006,Bike,57,M
2013,Bike,57,M
2013,Bike,57,M
2013,Bike,57,M
2007,Bike,57,F
2012,Bike,57,M
2007,Bike,57,M
2007,Bike,57,M
2010,Bike,57,M
2010,Bike,57,M
2007,Bike,57,M
2010,Bike,57,M
2008,Bike,57,F
2007,Bike,57,M
2012,Bike,57,M
2011,Bike,57,M
2010,Bike,57,F
2007,Bike,57,M
2013,Bike,57,M
2010,Bike,57,M
2007,Bike,57,M
2008,Bike,57,M
2012,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,F
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,F
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2014,Bike,57,M
2011,Bike,57,M
2013,Bike,57,M
2006,Bike,57,M
2008,Bike,57,M
2007,Bike,57,F
2008,Bike,57,M
2011,Bike,57,M
2007,Bike,57,M
2010,Bike,57,M
2011,Bike,57,M
2010,Bike,57,M
2013,Bike,57,M
2011,Bike,57,M
2011,Bike,57,F
2012,Bike,57,M
2006,Bike,57,M
2006,Bike,57,M
2008,Bike,57,M
2013,Bike,57,M
2012,Bike,57,M
2007,Bike,57,M
2008,Bike,57,M
2013,Bike,57,M
2013,Bike,57,M
2008,Bike,57,M
2006,Bike,57,M
2013,Bike,57,M
2012,Bike,57,M
2009,Bike,57,M
2009,Bike,57,F
2012,Bike,57,F
2011,Bike,57,M
2008,Bike,57,M
2008,Bike,57,M
2007,Bike,57,M
2007,Bike,57,M
2011,Bike,57,M
2008,Bike,57,M
2008,Bike,57,M
2013,Bike,57,F
2012,Bike,57,M
2013,Bike,57,F
2013,Bike,57,F
2010,Bike,57,M
2009,Bike,57,M
2009,Bike,57,M
2012,Bike,57,M
2011,Bike,57,M
2007,Bike,57,F
2006,Bike,57,M
2007,Bike,57,M
2007,Bike,57,F
2009,Bike,57,M
2012,Bike,57,M
2009,Bike,57,M
2011,Bike,57,F
2013,Bike,57,F
2007,Bike,57,M
2013,Bike,57,M
2006,Bike,57,M
2007,Bike,57,M
2008,Bike,57,F
2011,Bike,57,M
2008,Bike,57,M
2011,Bike,57,M
2011,Bike,57,M
2010,Bike,57,M
2013,Bike,57,M
2006,Bike,57,M
2013,Bike,57,M
2012,Bike,57,M
2013,Bike,57,M
2010,Bike,57,M
2011,Bike,57,M
2008,Bike,57,M
2011,Bike,57,M
2008,Bike,57,M
2010,Bike,57,M
2010,Bike,57,M
2013,Bike,57,M
2009,Bike,57,M
2010,Bike,57,M
2010,Bike,57,M
2011,Bike,57,M
2009,Bike,57,M
2010,Bike,57,F
2012,Bike,57,M
2011,Bike,57,M
2011,Bike,57,M
2013,Bike,57,M
2007,Bike,57,M
2007,Bike,57,M
2007,Bike,57,M
2010,Bike,57,M
2008,Bike,57,M
2008,Bike,57,M
2013,Bike,57,F
2008,Bike,57,F
2012,Bike,57,M
2006,Bike,57,M
2010,Bike,57,M
2010,Bike,57,F
2013,Bike,57,M
2008,Bike,57,M
2013,Bike,57,F
2011,Bike,56,M
2006,Bike,56,M
2013,Bike,56,M
2011,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2010,Bike,56,M
2009,Bike,56,F
2013,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2009,Bike,56,M
2012,Bike,56,M
2010,Bike,56,M
2010,Bike,56,M
2009,Bike,56,M
2007,Bike,56,M
2007,Bike,56,M
2010,Bike,56,M
2013,Bike,56,M
2013,Bike,56,M
2010,Bike,56,M
2006,Bike,56,M
2006,Bike,56,M
2006,Bike,56,M
2007,Bike,56,M
2010,Bike,56,M
2010,Bike,56,M
2006,Bike,56,F
2007,Bike,56,M
2007,Bike,56,F
2010,Bike,56,M
2008,Bike,56,M
2012,Bike,56,M
2006,Bike,56,M
2010,Bike,56,M
2013,Bike,56,M
2009,Bike,56,F
2009,Bike,56,M
2011,Bike,56,F
2012,Bike,56,F
2012,Bike,56,M
2010,Bike,56,M
2010,Bike,56,M
2013,Bike,56,M
2008,Bike,56,M
2008,Bike,56,M
2008,Bike,56,F
2013,Bike,56,M
2013,Bike,56,M
2013,Bike,56,M
2007,Bike,56,M
2009,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2013,Bike,56,M
2013,Bike,56,M
2007,Bike,56,M
2009,Bike,56,M
2012,Bike,56,M
2012,Bike,56,M
2006,Bike,56,M
2009,Bike,56,M
2010,Bike,56,M
2013,Bike,56,M
2009,Bike,56,M
2008,Bike,56,M
2012,Bike,56,F
2009,Bike,56,M
2009,Bike,56,M
2010,Bike,56,M
2008,Bike,56,M
2012,Bike,56,M
2008,Bike,56,M
2010,Bike,56,M
2013,Bike,56,M
2013,Bike,56,M
2008,Bike,56,M
2013,Bike,56,M
2007,Bike,56,M
2006,Bike,56,M
2007,Bike,56,M
2008,Bike,56,M
2009,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,F
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,F
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2014,Bike,56,M
2012,Bike,56,M
2008,Bike,56,M
2006,Bike,56,M
2010,Bike,56,M
2013,Bike,56,M
2006,Bike,56,M
2006,Bike,56,M
2008,Bike,56,M
2010,Bike,56,M
2008,Bike,56,M
2008,Bike,56,M
2012,Bike,56,M
2006,Bike,56,M
2012,Bike,56,M
2010,Bike,56,M
2009,Bike,56,F
2006,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2010,Bike,56,M
2006,Bike,56,M
2012,Bike,56,M
2008,Bike,56,F
2011,Bike,56,M
2011,Bike,56,M
2006,Bike,56,F
2013,Bike,56,M
2010,Bike,56,M
2009,Bike,56,M
2013,Bike,56,F
2008,Bike,56,M
2008,Bike,56,F
2008,Bike,56,F
2012,Bike,56,M
2008,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2009,Bike,56,M
2011,Bike,56,M
2008,Bike,56,M
2013,Bike,56,F
2013,Bike,56,M
2013,Bike,56,M
2013,Bike,56,M
2007,Bike,56,M
2007,Bike,56,M
2012,Bike,56,M
2011,Bike,56,M
2011,Bike,56,F
2013,Bike,56,M
2007,Bike,56,M
2013,Bike,56,M
2012,Bike,56,F
2011,Bike,56,M
2007,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2010,Bike,56,M
2008,Bike,56,M
2011,Bike,56,M
2011,Bike,56,M
2006,Bike,56,M
2006,Bike,56,M
2006,Bike,56,M
2012,Bike,56,M
2012,Bike,56,M
2007,Bike,56,M
2006,Bike,56,M
2013,Bike,56,M
2013,Bike,56,F
2010,Bike,56,M
2011,Bike,56,M
2012,Bike,56,M
2012,Bike,56,M
2013,Bike,56,M
2012,Bike,56,M
2012,Bike,56,M
2011,Bike,56,M
2006,Bike,56,M
2012,Bike,56,M
2012,Bike,56,M
2007,Bike,56,F
2006,Bike,56,M
2012,Bike,56,M
2012,Bike,56,M
2008,Bike,56,M
2010,Bike,56,M
2012,Bike,56,M
2010,Bike,56,M
2006,Bike,56,M
2010,Bike,56,F
2007,Bike,56,F
2010,Bike,56,M
2012,Bike,56,M
2012,Bike,56,F
2007,Bike,56,M
2011,Bike,56,M
2007,Bike,56,M
2010,Bike,56,M
2010,Bike,56,M
2008,Bike,56,M
2008,Bike,56,M
2010,Bike,56,M
2011,Bike,56,F
2013,Bike,56,M
2013,Bike,56,M
2007,Bike,56,M
2011,Bike,56,F
2011,Bike,55,M
2012,Bike,55,M
2011,Bike,55,M
2011,Bike,55,M
2012,Bike,55,M
2011,Bike,55,M
2009,Bike,55,M
2009,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2009,Bike,55,M
2010,Bike,55,M
2013,Bike,55,M
2009,Bike,55,M
2009,Bike,55,M
2012,Bike,55,M
2013,Bike,55,M
2007,Bike,55,F
2010,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2006,Bike,55,M
2006,Bike,55,M
2006,Bike,55,M
2011,Bike,55,M
2013,Bike,55,M
2011,Bike,55,M
2009,Bike,55,M
2012,Bike,55,M
2012,Bike,55,M
2007,Bike,55,M
2007,Bike,55,M
2006,Bike,55,M
2006,Bike,55,M
2013,Bike,55,M
2008,Bike,55,M
2006,Bike,55,M
2007,Bike,55,M
2011,Bike,55,M
2012,Bike,55,M
2012,Bike,55,M
2013,Bike,55,M
2008,Bike,55,M
2006,Bike,55,M
2010,Bike,55,M
2007,Bike,55,M
2007,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2011,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2013,Bike,55,M
2009,Bike,55,M
2007,Bike,55,M
2012,Bike,55,M
2009,Bike,55,M
2009,Bike,55,M
2006,Bike,55,M
2013,Bike,55,M
2009,Bike,55,F
2012,Bike,55,M
2006,Bike,55,M
2006,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2012,Bike,55,M
2013,Bike,55,M
2007,Bike,55,F
2006,Bike,55,M
2008,Bike,55,M
2012,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2006,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,F
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,F
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2014,Bike,55,M
2010,Bike,55,M
2010,Bike,55,M
2006,Bike,55,M
2010,Bike,55,M
2009,Bike,55,M
2011,Bike,55,M
2009,Bike,55,M
2010,Bike,55,M
2011,Bike,55,M
2011,Bike,55,M
2013,Bike,55,M
2012,Bike,55,M
2007,Bike,55,M
2011,Bike,55,M
2006,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2008,Bike,55,M
2008,Bike,55,M
2013,Bike,55,M
2011,Bike,55,M
2006,Bike,55,M
2006,Bike,55,M
2008,Bike,55,M
2008,Bike,55,M
2008,Bike,55,M
2013,Bike,55,M
2008,Bike,55,M
2007,Bike,55,M
2012,Bike,55,M
2008,Bike,55,M
2009,Bike,55,M
2010,Bike,55,M
2007,Bike,55,M
2006,Bike,55,M
2010,Bike,55,M
2009,Bike,55,M
2006,Bike,55,M
2009,Bike,55,M
2011,Bike,55,M
2013,Bike,55,M
2012,Bike,55,M
2007,Bike,55,M
2009,Bike,55,M
2012,Bike,55,M
2008,Bike,55,M
2011,Bike,55,M
2011,Bike,55,M
2006,Bike,55,M
2013,Bike,55,M
2012,Bike,55,M
2008,Bike,55,M
2011,Bike,55,M
2007,Bike,55,M
2012,Bike,55,M
2013,Bike,55,M
2007,Bike,55,F
2008,Bike,55,M
2010,Bike,55,F
2009,Bike,55,M
2010,Bike,55,M
2006,Bike,55,M
2010,Bike,55,M
2013,Bike,55,M
2007,Bike,55,M
2013,Bike,55,M
2011,Bike,55,M
2011,Bike,55,M
2010,Bike,55,M
2008,Bike,55,M
2012,Bike,55,M
2008,Bike,55,M
2008,Bike,55,M
2009,Bike,55,M
2012,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2013,Bike,55,M
2009,Bike,55,M
2010,Bike,55,F
2006,Bike,55,M
2010,Bike,55,M
2012,Bike,55,M
2011,Bike,55,M
2009,Bike,55,M
2007,Bike,55,M
2013,Bike,55,M
2007,Bike,55,F
2011,Bike,55,M
2010,Bike,55,M
2006,Bike,55,M
2007,Bike,55,F
2006,Bike,55,M
2012,Bike,55,M
2008,Bike,55,M
2011,Bike,55,M
2010,Bike,55,F
2012,Bike,55,M
2011,Bike,54,M
2012,Bike,54,M
2011,Bike,54,M
2009,Bike,54,M
2012,Bike,54,M
2012,Bike,54,M
2013,Bike,54,M
2010,Bike,54,M
2012,Bike,54,M
2009,Bike,54,M
2010,Bike,54,M
2011,Bike,54,F
2013,Bike,54,M
2012,Bike,54,M
2009,Bike,54,M
2012,Bike,54,M
2011,Bike,54,M
2006,Bike,54,M
2012,Bike,54,M
2011,Bike,54,M
2012,Bike,54,M
2007,Bike,54,F
2009,Bike,54,M
2006,Bike,54,M
2006,Bike,54,M
2008,Bike,54,M
2011,Bike,54,F
2009,Bike,54,M
2008,Bike,54,M
2009,Bike,54,M
2010,Bike,54,M
2009,Bike,54,M
2010,Bike,54,M
2008,Bike,54,M
2013,Bike,54,M
2011,Bike,54,M
2007,Bike,54,M
2006,Bike,54,M
2010,Bike,54,M
2010,Bike,54,F
2010,Bike,54,M
2010,Bike,54,F
2007,Bike,54,M
2011,Bike,54,M
2012,Bike,54,M
2008,Bike,54,M
2012,Bike,54,M
2008,Bike,54,M
2007,Bike,54,M
2007,Bike,54,M
2011,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2011,Bike,54,M
2009,Bike,54,M
2006,Bike,54,M
2010,Bike,54,F
2009,Bike,54,M
2007,Bike,54,M
2006,Bike,54,M
2006,Bike,54,M
2011,Bike,54,F
2007,Bike,54,M
2007,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2012,Bike,54,M
2010,Bike,54,M
2011,Bike,54,M
2009,Bike,54,M
2007,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2007,Bike,54,M
2010,Bike,54,M
2006,Bike,54,M
2010,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,F
2014,Bike,54,F
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,F
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,M
2014,Bike,54,F
2011,Bike,54,M
2010,Bike,54,M
2012,Bike,54,M
2006,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2006,Bike,54,M
2012,Bike,54,M
2006,Bike,54,M
2006,Bike,54,M
2010,Bike,54,M
2011,Bike,54,M
2007,Bike,54,F
2007,Bike,54,M
2006,Bike,54,M
2006,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2011,Bike,54,M
2008,Bike,54,M
2012,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2010,Bike,54,M
2008,Bike,54,M
2012,Bike,54,M
2007,Bike,54,M
2013,Bike,54,M
2011,Bike,54,M
2007,Bike,54,M
2010,Bike,54,M
2007,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2011,Bike,54,M
2010,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2010,Bike,54,M
2011,Bike,54,M
2011,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2011,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2006,Bike,54,F
2011,Bike,54,F
2006,Bike,54,M
2006,Bike,54,F
2012,Bike,54,M
2007,Bike,54,F
2007,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2007,Bike,54,F
2007,Bike,54,M
2007,Bike,54,M
2007,Bike,54,M
2007,Bike,54,M
2006,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2011,Bike,54,M
2011,Bike,54,M
2013,Bike,54,M
2010,Bike,54,M
2008,Bike,54,M
2006,Bike,54,M
2006,Bike,54,M
2008,Bike,54,M
2011,Bike,54,M
2012,Bike,54,M
2012,Bike,54,M
2006,Bike,54,M
2009,Bike,54,M
2013,Bike,54,M
2009,Bike,54,M
2011,Bike,54,M
2012,Bike,54,M
2009,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2012,Bike,54,M
2011,Bike,54,M
2011,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2010,Bike,54,M
2012,Bike,54,M
2012,Bike,54,M
2013,Bike,54,M
2006,Bike,54,F
2010,Bike,54,M
2011,Bike,54,M
2011,Bike,54,M
2008,Bike,54,M
2010,Bike,54,M
2009,Bike,54,M
2012,Bike,54,M
2013,Bike,54,M
2007,Bike,54,M
2011,Bike,54,M
2010,Bike,54,M
2013,Bike,54,M
2013,Bike,54,M
2007,Bike,54,F
2009,Bike,54,M
2012,Bike,54,M
2012,Bike,54,M
2008,Bike,54,M
2010,Bike,54,M
2013,Bike,54,M
2008,Bike,54,M
2008,Bike,54,M
2012,Bike,53,M
2010,Bike,53,M
2007,Bike,53,M
2006,Bike,53,M
2012,Bike,53,M
2012,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2009,Bike,53,M
2009,Bike,53,M
2010,Bike,53,M
2007,Bike,53,M
2011,Bike,53,M
2011,Bike,53,M
2012,Bike,53,M
2013,Bike,53,F
2009,Bike,53,M
2010,Bike,53,M
2010,Bike,53,M
2013,Bike,53,M
2006,Bike,53,M
2012,Bike,53,M
2006,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2007,Bike,53,M
2007,Bike,53,M
2007,Bike,53,M
2009,Bike,53,M
2006,Bike,53,M
2009,Bike,53,M
2009,Bike,53,F
2009,Bike,53,M
2011,Bike,53,M
2013,Bike,53,M
2011,Bike,53,M
2013,Bike,53,M
2010,Bike,53,M
2012,Bike,53,M
2007,Bike,53,M
2013,Bike,53,M
2010,Bike,53,M
2011,Bike,53,M
2007,Bike,53,M
2007,Bike,53,M
2010,Bike,53,M
2009,Bike,53,M
2009,Bike,53,M
2009,Bike,53,M
2006,Bike,53,F
2009,Bike,53,M
2006,Bike,53,M
2006,Bike,53,F
2012,Bike,53,M
2009,Bike,53,M
2010,Bike,53,M
2007,Bike,53,M
2007,Bike,53,M
2013,Bike,53,M
2012,Bike,53,M
2010,Bike,53,M
2012,Bike,53,M
2013,Bike,53,M
2010,Bike,53,M
2009,Bike,53,M
2013,Bike,53,M
2007,Bike,53,M
2006,Bike,53,M
2008,Bike,53,M
2009,Bike,53,M
2009,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2013,Bike,53,M
2010,Bike,53,F
2009,Bike,53,M
2013,Bike,53,M
2013,Bike,53,F
2009,Bike,53,M
2009,Bike,53,M
2007,Bike,53,M
2007,Bike,53,M
2011,Bike,53,M
2007,Bike,53,M
2011,Bike,53,M
2007,Bike,53,M
2012,Bike,53,M
2010,Bike,53,M
2013,Bike,53,F
2008,Bike,53,M
2006,Bike,53,M
2010,Bike,53,M
2012,Bike,53,M
2008,Bike,53,M
2007,Bike,53,M
